,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
917,,12086,13357,12675,10991,10882,,,,,12279,,,,,,,,,,,,,,,,,,,,,
918,,11745,12659,13473,11053,,,,12711,,,12279,,13357,,,,,,,,,,,,,,,,,,
919,13357,,12086,11098,12138,11132,11745,11593,,,12138,12711,12659,12138,,,,,,,,,,,,,,,,,,
920,12711,,13212,12659,10888,10991,,,,,,,,,,,,,,,,,,,,,,,,,,
921,13357,,10888,12138,13473,,,12539,,13473,12539,12711,,,,,,,,,,,,,,,,,,,,
922,,12711,11775,10888,10888,10882,12711,11745,12539,12711,12713,12713,,11745,,,,,,,,,,,,,,,,,,
923,10991,12659,11593,10882,11593,11775,12675,,12539,11132,12539,12100,13357,10991,,,,,,,,,,,,,,,,,,
924,,10882,12389,12138,,11775,12539,,,,,,,,,,,,,,,,,,,,,,,,,
925,12711,10991,13473,12279,12675,13473,13357,,,,12539,13357,12539,11593,,,,,,,,,,,,,,,,,,
926,,12675,11593,11745,13319,11132,,,,,,,,,,,,,,,,,,,,,,,,,,
927,11053,12675,12617,12539,,13212,13357,11593,,,,,,,,,,,,,,,,,,,,,,,,
928,,12086,13319,13473,12086,,,12711,10888,,11593,12665,12389,,,,,,,,,,,,,,,,,,,
929,10882,,11053,12539,,,12389,12100,,12665,12086,12138,12389,13090,,,,,,,,,,,,,,,,,,
930,13319,13357,,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,12389,11745,,12389,11132,,12659,12659,13212,,12086,10882,,,,,,,,,,,,,,,,,,
932,,10888,11745,12617,12279,12617,11132,11775,11593,,,,,,,,,,,,,,,,,,,,,,,
933,11745,10888,12539,10888,12659,,10888,,,10991,10888,,12389,10882,,,,,,,,,,,,,,,,,,
934,11775,,12100,10882,12665,11098,,12617,11098,13212,11098,12665,12539,,,,,,,,,,,,,,,,,,,
935,,12389,13212,10888,12617,,11098,12711,11132,11053,10882,,10888,11775,,,,,,,,,,,,,,,,,,
936,12617,,10888,,11098,12665,,,,,,,,,,,,,,,,,,,,,,,,,,
937,12617,11053,,10888,11593,11132,10888,10882,11593,12711,,12389,13212,11745,,,,,,,,,,,,,,,,,,
938,12086,12389,12665,12138,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,13319,,12711,11053,,12713,11745,11132,11132,12711,12279,12675,,,,,,,,,,,,,,,,,,
940,13357,,12665,13319,11593,12138,12100,13090,10888,,12617,12389,12713,10991,,,,,,,,,,,,,,,,,,
941,13090,11098,13357,10888,12389,10882,13357,11053,,12389,,,,,,,,,,,,,,,,,,,,,,
942,12138,,13357,10991,,12617,,11775,,13473,,12713,13212,10882,,,,,,,,,,,,,,,,,,
943,11132,10888,12665,,,,,12665,12675,10991,11132,13212,12659,,,,,,,,,,,,,,,,,,,
944,11593,11053,12713,12617,12539,11053,13212,13090,12659,13473,13090,12659,,12100,,,,,,,,,,,,,,,,,,
945,,12713,,13090,,13090,13319,11053,10991,,,10888,,,,,,,,,,,,,,,,,,,,
946,12659,11593,,,,13090,,13090,13212,11745,13319,12675,13090,,,,,,,,,,,,,,,,,,,
947,12279,11132,12665,10888,10882,,,10888,,11745,,,,,,,,,,,,,,,,,,,,,,
948,10888,,12665,,,12659,12389,12138,10882,13357,,12539,,10882,,,,,,,,,,,,,,,,,,
949,12086,13357,11053,,11053,12713,,,,,,,,,,,,,,,,,,,,,,,,,,
950,10888,11593,12711,,12138,12713,,,10882,12665,10888,12617,12617,,,,,,,,,,,,,,,,,,,
951,,,12675,,,,,,,12086,13319,11593,,12711,,,,,,,,,,,,,,,,,,
952,13473,,10888,10888,12665,,,12100,,,12711,13090,12665,,,,,,,,,,,,,,,,,,,
953,,12659,12100,10882,11098,,,12389,12389,11132,12100,12279,12713,11593,,,,,,,,,,,,,,,,,,
954,11593,12713,,12713,,10888,13212,13319,12617,12138,10991,12539,,11775,,,,,,,,,,,,,,,,,,
955,10991,,11745,10888,,,,,,,10888,13357,12659,13090,,,,,,,,,,,,,,,,,,
956,12086,13319,13319,,13212,11098,,13357,,,,,,,,,,,,,,,,,,,,,,,,
957,,12665,12100,12539,11593,12617,12279,,,,,,,,,,,,,,,,,,,,,,,,,
958,13319,11775,13212,10888,,,11132,12279,12138,,10888,13090,10882,10991,,,,,,,,,,,,,,,,,,
959,,13319,12665,12665,,10888,12711,,12389,12713,,10991,,,,,,,,,,,,,,,,,,,,
960,13473,12713,13473,12675,11053,12539,12617,,,,,,,,,,,,,,,,,,,,,,,,,
961,11098,,,12675,10991,11053,,12675,12659,13473,12713,12617,,12675,,,,,,,,,,,,,,,,,,
962,13212,13473,12711,,,12539,13212,12665,,,12659,10888,12659,11775,,,,,,,,,,,,,,,,,,
963,,12086,10888,12389,13212,13212,12665,12617,,,,12665,12389,13357,,,,,,,,,,,,,,,,,,
964,12279,,11132,,10888,12617,,,,,,,,,,,,,,,,,,,,,,,,,,
965,12617,13212,11775,,,13212,11132,11053,10888,12659,12100,11745,12711,,,,,,,,,,,,,,,,,,,
966,13357,10991,13212,11775,12617,12086,,,,,,,,,,,,,,,,,,,,,,,,,,
967,13357,12086,,11132,12617,,12711,,,,10888,,10888,12539,,,,,,,,,,,,,,,,,,
968,,12086,12138,,12539,,10888,,13090,,,,12665,11745,,,,,,,,,,,,,,,,,,
969,10888,,13319,11593,,,10888,11098,12389,12539,,12713,11775,12279,,,,,,,,,,,,,,,,,,
970,10882,12711,12617,12086,12539,,11053,11132,,12389,12713,11053,,,,,,,,,,,,,,,,,,,,
971,10888,13212,,11745,13473,,,11132,13319,11745,13212,11775,,12389,,,,,,,,,,,,,,,,,,
972,,12713,13319,13212,12539,10882,12279,13473,13212,12138,,10882,,,,,,,,,,,,,,,,,,,,
973,,13212,13090,,12713,,13357,12539,12100,10882,,12138,,,,,,,,,,,,,,,,,,,,
974,12711,12539,,,10888,11775,,12713,11775,,10991,13319,,,,,,,,,,,,,,,,,,,,
975,12138,12617,13473,10888,11132,10888,,10991,,,,,,,,,,,,,,,,,,,,,,,,
976,12711,10991,13212,10991,10888,,,12539,12659,12675,10882,13473,13090,12100,,,,,,,,,,,,,,,,,,
977,,13319,12665,12279,11593,13212,,11775,12675,,11775,13090,,10888,,,,,,,,,,,,,,,,,,
978,,12539,,13319,13473,,10888,13357,,,,,,,,,,,,,,,,,,,,,,,,
979,12711,13319,12713,11745,12617,,12100,11053,12389,10991,,,,12675,,,,,,,,,,,,,,,,,,
980,11745,11053,10888,12086,13212,,,10882,12665,13319,11593,,12100,12675,,,,,,,,,,,,,,,,,,
981,12713,12617,13090,13090,,,12100,10882,12713,,,11098,,,,,,,,,,,,,,,,,,,,
982,12389,,13319,10888,,,,,,12665,11053,12086,,,,,,,,,,,,,,,,,,,,
983,12713,10882,,12675,11098,13473,,13090,12711,13357,12713,,,,,,,,,,,,,,,,,,,,,
984,12711,13212,12086,11053,12665,10888,,10882,,,,,,,,,,,,,,,,,,,,,,,,
985,,,,12279,,13473,,10882,11775,12138,12279,,,,,,,,,,,,,,,,,,,,,
986,,11745,11132,12279,,12086,13090,11593,,,12389,13212,11098,,,,,,,,,,,,,,,,,,,
987,,12086,12086,,10888,12711,12713,13319,12539,12659,,,,,,,,,,,,,,,,,,,,,,
988,,,,10888,12711,,12389,,12713,11132,10888,12389,12138,,,,,,,,,,,,,,,,,,,
989,12539,12389,,,12279,13357,,,,,,,,,,,,,,,,,,,,,,,,,,
990,12675,12279,10888,11132,13090,12713,,,12711,11593,13319,12100,,,,,,,,,,,,,,,,,,,,
991,12675,,10888,12617,10888,,12675,,12138,,11593,10888,12086,10888,,,,,,,,,,,,,,,,,,
992,10888,12711,12675,11098,,13090,12539,11098,10888,11132,,10888,,12389,,,,,,,,,,,,,,,,,,
993,,12711,13319,12675,13319,,12659,,11132,13090,13319,13090,13473,,,,,,,,,,,,,,,,,,,
994,13473,,10991,11132,12711,11098,13357,13357,12138,12713,,11098,12086,,,,,,,,,,,,,,,,,,,
995,12675,12675,,13319,12539,,,11098,,11098,,12617,11098,,,,,,,,,,,,,,,,,,,
996,10888,13090,12086,12617,,11593,10991,,,,,,,,,,,,,,,,,,,,,,,,,
997,13473,,12711,12086,12665,12086,,10882,13212,12279,11098,13473,13473,,,,,,,,,,,,,,,,,,,
998,10882,13473,,12665,12279,,,,,11098,,13090,12713,12389,,,,,,,,,,,,,,,,,,
999,,13357,,,12086,13319,12539,,,12659,10882,12713,12086,,,,,,,,,,,,,,,,,,,
1000,12279,11745,10888,12659,,,11775,12665,,,,12389,12138,13473,,,,,,,,,,,,,,,,,,
1001,11132,13473,12675,13319,,12659,12711,12665,13090,13319,,10888,,11775,,,,,,,,,,,,,,,,,,
1002,12665,10888,,,12100,,13473,13090,,11593,,13357,,,,,,,,,,,,,,,,,,,,
1003,,13473,12665,13357,11132,,,,11053,12138,,,,11053,,,,,,,,,,,,,,,,,,
1004,13212,13319,11745,,11745,13357,,10888,13357,12138,10888,13319,10888,11745,,,,,,,,,,,,,,,,,,
1005,12389,,,13473,,,13319,12659,12659,,,12675,,12665,,,,,,,,,,,,,,,,,,
1006,,10888,,10888,12617,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,12539,,12539,10888,13212,13473,11132,12659,,11593,,,13212,12659,,,,,,,,,,,,,,,,,,
1008,11593,10888,13212,,12617,,11593,13090,10991,12138,,11775,,12713,,,,,,,,,,,,,,,,,,
1009,,11053,,12659,10882,,,12138,,11745,11132,11053,12617,12086,,,,,,,,,,,,,,,,,,
1010,10888,11098,,11053,,11098,,,11098,,11053,12539,13357,,,,,,,,,,,,,,,,,,,
1011,,11132,13473,12086,13357,,,12100,,11745,,12711,,12086,,,,,,,,,,,,,,,,,,
1012,10888,12659,11745,12138,10991,13212,13319,10888,13357,13319,11053,12713,12713,,,,,,,,,,,,,,,,,,,
1013,11053,,12100,11745,,,10888,,11132,,12711,10991,,,,,,,,,,,,,,,,,,,,
1014,,12711,11098,,,,10888,,,11053,13212,10888,13473,12100,,,,,,,,,,,,,,,,,,
1015,,,,,13090,,,,,12279,11593,,12713,,,,,,,,,,,,,,,,,,,
1016,,13319,10888,,10888,13212,11745,,,,12711,11775,10888,10888,,,,,,,,,,,,,,,,,,
1017,,13473,,10882,,12539,12713,12100,,,,10888,,10991,,,,,,,,,,,,,,,,,,
1018,12539,13473,11053,,13473,,,,11098,,12713,12539,11745,,,,,,,,,,,,,,,,,,,
1019,11775,12138,,12659,11053,11132,12100,12389,,,,,,,,,,,,,,,,,,,,,,,,
1020,13212,13357,10888,,,11098,,,13473,12711,12713,,,,,,,,,,,,,,,,,,,,,
1021,,11132,11745,,12665,12389,,13212,12100,12138,,10888,,13212,,,,,,,,,,,,,,,,,,
1022,,10991,13212,11132,13090,12279,12539,12659,,,,,,,,,,,,,,,,,,,,,,,,
1023,12539,13090,11098,12100,,11098,10888,11593,10882,13212,12279,12539,11593,12711,,,,,,,,,,,,,,,,,,
1024,10991,,12539,,11593,,12713,12713,10888,12659,,,,,,,,,,,,,,,,,,,,,,
1025,10888,,12711,,,,11132,,,,,,,,,,,,,,,,,,,,,,,,,
1026,10991,,13212,13473,,12539,11593,11053,10991,13357,,12675,13319,,,,,,,,,,,,,,,,,,,
1027,11593,10888,,12711,12713,12138,12100,,12539,12539,,13473,12100,10888,,,,,,,,,,,,,,,,,,
1028,12279,11775,11593,12617,,12279,12711,13357,10882,12711,,10888,,12539,,,,,,,,,,,,,,,,,,
1029,,12389,,10882,12617,10882,12711,12711,,,,12539,13212,11098,,,,,,,,,,,,,,,,,,
1030,13090,12138,12713,,,12279,12279,11098,,11098,13212,13090,13212,12617,,,,,,,,,,,,,,,,,,
1031,12659,11098,11098,13090,,,10991,12279,,10991,,11053,,,,,,,,,,,,,,,,,,,,
1032,13090,,12659,,12665,12617,,,,,11745,,13473,,,,,,,,,,,,,,,,,,,
1033,,12539,13212,12138,12389,12100,11775,12100,13473,12138,,10888,12279,13473,,,,,,,,,,,,,,,,,,
1034,12617,12100,,10888,12675,12659,11098,12389,13212,,,,,,,,,,,,,,,,,,,,,,,
1035,,11745,11132,13473,12086,13473,12617,10888,12279,10888,,,,,,,,,,,,,,,,,,,,,,
1036,11745,13357,12665,12086,11745,10888,12665,10888,,12138,,10888,,,,,,,,,,,,,,,,,,,,
1037,12711,,11745,11098,,13357,11745,,,12389,,12711,,12711,,,,,,,,,,,,,,,,,,
1038,,11745,,13357,,13090,12659,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,12389,10888,13473,11053,,,,12389,,12100,,,,,,,,,,,,,,,,,,,,
1040,,13090,12138,12617,13473,,13212,,11053,11132,13090,11593,,12665,,,,,,,,,,,,,,,,,,
1041,11098,12617,10882,11053,13357,12713,11132,,,10888,12665,10888,,13473,,,,,,,,,,,,,,,,,,
1042,11132,12100,,,12617,10882,12665,12675,12675,,12539,12539,11775,,,,,,,,,,,,,,,,,,,
1043,,12711,,,10888,,,10991,12138,13319,12138,12675,11098,11098,,,,,,,,,,,,,,,,,,
1044,,10888,12665,13357,10991,11593,10888,10888,12617,12617,12617,13090,12539,12665,,,,,,,,,,,,,,,,,,
1045,12389,,11098,12279,13357,12100,,11098,12138,11132,,13473,12675,12665,,,,,,,,,,,,,,,,,,
1046,13473,10991,13212,11593,12711,11775,,,10882,,13319,12086,12713,,,,,,,,,,,,,,,,,,,
1047,11775,13090,,11098,10888,12539,,,12100,,12100,,,10888,,,,,,,,,,,,,,,,,,
1048,12675,,12138,12711,11593,10888,11745,,11132,12665,11593,12711,12100,,,,,,,,,,,,,,,,,,,
1049,12675,,13090,11098,,11132,,10888,13319,11132,13090,10888,12675,,,,,,,,,,,,,,,,,,,
1050,,12539,10888,,10888,12279,10882,13090,,11053,10991,12086,,,,,,,,,,,,,,,,,,,,
1051,,13090,,12665,13473,12539,10888,,,,,,,,,,,,,,,,,,,,,,,,,
1052,11745,10888,12711,,12617,10888,12617,12675,11132,,,11098,,,,,,,,,,,,,,,,,,,,
1053,12279,10991,,11098,10991,12713,12539,,12539,13473,,,,,,,,,,,,,,,,,,,,,,
1054,12675,12659,,11775,12086,11775,,11593,12711,,,,,,,,,,,,,,,,,,,,,,,
1055,10888,,,,13319,,12665,12617,,,12086,12100,10888,11132,,,,,,,,,,,,,,,,,,
1056,11098,11053,,12665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,12389,12138,13357,12279,,13357,,,11132,10882,10888,,12138,,,,,,,,,,,,,,,,,,
1058,11745,13473,10882,11775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,13090,13319,12389,11053,12539,,13473,,,,,,,,,,,,,,,,,,,,,,,,,
1060,10991,10888,12389,12659,10882,11132,13473,13212,12086,,,,11053,12100,,,,,,,,,,,,,,,,,,
1061,12138,,,,13319,,12617,13212,10882,10888,12138,13319,12138,12389,,,,,,,,,,,,,,,,,,
1062,12279,,12279,,11593,12659,,12713,,10882,,12138,,13212,,,,,,,,,,,,,,,,,,
1063,12539,10888,11593,11098,,,11745,12138,,,12711,,,,,,,,,,,,,,,,,,,,,
1064,10991,10888,12539,13090,12675,12675,,10888,12659,,12100,12086,10888,12100,,,,,,,,,,,,,,,,,,
1065,13212,11132,13319,12659,10888,10991,,10882,12279,10888,13212,10888,12539,,,,,,,,,,,,,,,,,,,
1066,12539,11053,,12100,10888,12279,11775,11593,12711,13319,11053,,,12659,,,,,,,,,,,,,,,,,,
1067,11593,12665,,13319,12659,12138,10888,10888,12138,12665,12279,11132,10888,,,,,,,,,,,,,,,,,,,
1068,12659,12713,11132,12100,12665,11053,,10991,,12713,12086,,,10888,,,,,,,,,,,,,,,,,,
1069,10991,11132,10888,11098,12539,,11745,12659,12279,,12659,,,10888,,,,,,,,,,,,,,,,,,
1070,10991,11593,13090,13473,10888,11132,,10888,13319,,12665,,10888,12675,,,,,,,,,,,,,,,,,,
1071,12086,10888,12539,11098,10888,10888,10991,12665,13090,,10991,10888,12675,12539,,,,,,,,,,,,,,,,,,
1072,10991,11132,10991,12389,,11098,12713,12279,13357,11593,12389,11775,,12675,,,,,,,,,,,,,,,,,,
1073,11053,11745,11593,10888,,12659,,,11053,,12711,13212,,11593,,,,,,,,,,,,,,,,,,
1074,11745,,11593,12100,13473,10888,10888,12100,,12100,,12711,13212,12138,,,,,,,,,,,,,,,,,,
1075,,,12539,12617,11098,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,12279,,12675,12279,11593,11593,12389,,10991,,12711,11132,,11098,,,,,,,,,,,,,,,,,,
1077,,12713,10882,,,12665,,13319,10991,,12086,11132,,12138,,,,,,,,,,,,,,,,,,
1078,12279,10888,13473,12711,,12659,11098,10888,11775,10888,,,,11132,,,,,,,,,,,,,,,,,,
1079,11053,12713,13090,,12711,,12100,12086,12279,,12675,12711,10991,,,,,,,,,,,,,,,,,,,
1080,11053,,13212,12665,13319,12665,13357,12539,13473,11132,,13319,12279,,,,,,,,,,,,,,,,,,,
1081,,12617,,,11775,12279,,11132,12659,12279,,,13090,12665,,,,,,,,,,,,,,,,,,
1082,11132,13357,10882,,11745,11098,12279,10888,11593,,12665,12675,,13319,,,,,,,,,,,,,,,,,,
1083,11745,,10882,,12138,13319,13090,13357,13357,,,,,,,,,,,,,,,,,,,,,,,
1084,10882,11745,12675,12389,10888,12675,12711,12100,,,,,,,,,,,,,,,,,,,,,,,,
1085,10888,10991,12086,13319,,,11745,,13473,10888,,,,,,,,,,,,,,,,,,,,,,
1086,12617,12086,13473,12279,12279,11745,13473,,,10888,11745,13212,,12675,,,,,,,,,,,,,,,,,,
1087,11593,12617,12711,,11745,11098,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,11132,12675,12659,,11053,13319,10991,,,11593,,13357,12086,10888,,,,,,,,,,,,,,,,,,
1089,10991,10991,,12539,,12659,12617,12617,,12100,12665,10888,,,,,,,,,,,,,,,,,,,,
1090,,,11593,10888,,11053,11775,12539,12086,12675,11098,,,13473,,,,,,,,,,,,,,,,,,
1091,13357,12713,12389,12100,11775,12138,12100,13212,10888,10888,,11593,12138,11132,,,,,,,,,,,,,,,,,,
1092,,,11132,,12086,10882,12100,,13357,12086,10882,,12389,12539,,,,,,,,,,,,,,,,,,
1093,,12100,,11132,,10882,11132,,12675,,12086,,11053,13357,,,,,,,,,,,,,,,,,,
1094,13090,,,,12138,,,12675,12100,10888,10991,10882,,11593,,,,,,,,,,,,,,,,,,
1095,13357,10882,,12675,,12711,,,12617,12279,12659,10882,12659,10888,,,,,,,,,,,,,,,,,,
1096,12665,13473,,10888,,11775,13212,13357,12675,12711,11745,,10888,10888,,,,,,,,,,,,,,,,,,
1097,11593,12711,12675,,11745,12279,13473,13473,10888,,12138,,11593,11053,,,,,,,,,,,,,,,,,,
1098,12659,,12539,13212,,10888,10882,10888,10888,,11098,12675,11132,13090,,,,,,,,,,,,,,,,,,
1099,11775,11053,12659,12138,12138,12279,12086,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,12539,10882,11098,10888,12713,13319,,11132,,,,,,,,,,,,,,,,,,,,,,
1101,12086,11745,10888,10888,12539,,12539,11775,10888,,,,,,,,,,,,,,,,,,,,,,,
1102,12138,,13357,11053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,13212,,,11593,12086,12665,12659,12086,11745,,,,,,,,,,,,,,,,,,,,,,,
1104,11593,12138,10991,,12138,11053,12138,12138,,,,,,,,,,,,,,,,,,,,,,,,
1105,12665,12138,12279,12675,11775,10991,10888,13090,12665,10888,13357,,,10991,,,,,,,,,,,,,,,,,,
1106,,12086,,12713,,,13319,,13357,,,,12617,,,,,,,,,,,,,,,,,,,
1107,,13357,12100,,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,10888,11098,13319,10888,12279,,10888,12539,12389,,,10991,10882,13212,,,,,,,,,,,,,,,,,,
1109,13357,,10888,,11132,11593,12713,13212,11098,11775,13319,,13357,,,,,,,,,,,,,,,,,,,
1110,,10888,12539,12659,11053,,11775,13473,12665,12279,,,,,,,,,,,,,,,,,,,,,,
1111,11745,11053,10888,10888,13319,10888,12711,10888,11593,10888,,12659,12617,12659,,,,,,,,,,,,,,,,,,
1112,11098,13357,,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,12389,11132,10888,,,10888,10882,13357,12675,12100,,12617,,12711,,,,,,,,,,,,,,,,,,
1114,10882,,,12138,11593,12138,12100,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,11775,,13319,,,12659,11745,13319,10882,11053,12659,12389,,,,,,,,,,,,,,,,,,,
1116,,12539,13319,11775,12659,12617,12138,10882,,12279,,,,11098,,,,,,,,,,,,,,,,,,
1117,10991,13319,13357,12539,10888,,,13319,,12086,,,10888,13212,,,,,,,,,,,,,,,,,,
1118,10888,13319,10991,12138,12711,12279,10882,,,12617,,13319,,,,,,,,,,,,,,,,,,,,
1119,11053,13357,11593,11775,10991,,,12675,10882,,10991,,12100,11745,,,,,,,,,,,,,,,,,,
1120,,13090,11098,12617,,12100,,12138,11593,,,,,,,,,,,,,,,,,,,,,,,
1121,12617,10888,,12617,12711,13090,,12675,12539,,,11053,12100,10888,,,,,,,,,,,,,,,,,,
1122,13357,,12389,,10888,,12675,11775,13357,10991,,,12711,10888,,,,,,,,,,,,,,,,,,
1123,10991,13473,11132,11745,10888,12659,,11745,13473,13212,,10991,12279,10882,,,,,,,,,,,,,,,,,,
1124,,11098,12086,12675,13357,12711,12086,11775,11745,12675,10888,11132,,12389,,,,,,,,,,,,,,,,,,
1125,12713,,,11745,13212,11775,10991,10991,11053,12539,,12617,,12713,,,,,,,,,,,,,,,,,,
1126,11132,,11053,11053,12659,10882,11053,13212,13212,12617,12389,11775,,11053,,,,,,,,,,,,,,,,,,
1127,,12713,13473,,13473,12138,11775,12138,,,11745,12713,11053,12279,,,,,,,,,,,,,,,,,,
1128,12279,,11745,,13090,13473,12279,12279,13357,13090,12279,,,,,,,,,,,,,,,,,,,,,
1129,,12138,12675,12279,12100,12675,11745,12659,12675,13357,12086,10888,12665,,,,,,,,,,,,,,,,,,,
1130,12617,12138,11053,12279,10888,10991,13319,10882,13212,12086,,12100,11132,10888,,,,,,,,,,,,,,,,,,
1131,12100,,,13319,,12617,12279,12659,11053,,12659,12389,11053,,,,,,,,,,,,,,,,,,,
1132,11775,10882,,11745,13319,12389,12711,12713,12713,12665,,,,,,,,,,,,,,,,,,,,,,
1133,13473,,12665,13212,13473,,,11132,,12100,12100,,,10888,,,,,,,,,,,,,,,,,,
1134,10888,,13319,11132,11098,10888,10888,,11053,11593,,10991,12389,13212,,,,,,,,,,,,,,,,,,
1135,12279,,,11593,,12659,11745,13473,10882,11745,10888,12675,13473,11745,,,,,,,,,,,,,,,,,,
1136,13319,12138,,12086,,,,12086,,10991,,,11132,11775,,,,,,,,,,,,,,,,,,
1137,13212,12279,,10882,10888,,,13473,11132,,,12665,,,,,,,,,,,,,,,,,,,,
1138,12617,11745,12389,13212,,10991,,12659,10888,,,,,,,,,,,,,,,,,,,,,,,
1139,11745,12100,12086,,11098,12659,11053,13090,,,10991,13319,,12389,,,,,,,,,,,,,,,,,,
1140,,11745,12675,12100,12100,,10888,10888,12100,,11132,10888,,12665,,,,,,,,,,,,,,,,,,
1141,11132,10888,,13357,12279,10882,,12086,,13319,10888,12539,12675,,,,,,,,,,,,,,,,,,,
1142,,11098,12713,12711,,12539,,,12389,12100,12675,10888,12617,,,,,,,,,,,,,,,,,,,
1143,,12086,,12711,13473,,11132,11053,11098,,11745,13319,,11775,,,,,,,,,,,,,,,,,,
1144,,,13212,13357,11745,13357,10888,10888,,13357,10888,12675,,10888,,,,,,,,,,,,,,,,,,
1145,12138,10991,13319,11098,10882,13319,12675,,13090,,12713,12539,,,,,,,,,,,,,,,,,,,,
1146,13319,12713,,12617,13357,12711,13473,11098,11775,,13357,11053,12389,10882,,,,,,,,,,,,,,,,,,
1147,,12617,13357,10991,12713,11775,11775,,,10888,11775,,11775,13473,,,,,,,,,,,,,,,,,,
1148,12539,13212,12711,,12659,13357,,13212,11132,13473,11098,11745,11098,11775,,,,,,,,,,,,,,,,,,
1149,10882,11053,12279,13357,10882,12100,10888,10888,12138,11775,12711,,,,,,,,,,,,,,,,,,,,,
1150,11098,12539,13212,,,12100,,10888,10888,12389,11132,10888,,,,,,,,,,,,,,,,,,,,
1151,13357,12539,,,12086,,,12659,11775,10888,12389,12675,,12665,,,,,,,,,,,,,,,,,,
1152,13212,12659,13212,,12713,,13319,11098,12138,13357,,11593,,13090,,,,,,,,,,,,,,,,,,
1153,,13319,12659,,12711,11132,13357,,11053,10888,,,,,,,,,,,,,,,,,,,,,,
1154,,,12675,,10991,,13319,11775,12711,,12539,13319,13212,11775,,,,,,,,,,,,,,,,,,
1155,,13473,11745,12539,12659,13473,,12617,11098,12659,,12713,12539,12659,,,,,,,,,,,,,,,,,,
1156,12711,12617,10882,12713,12665,13357,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,,11098,11132,11775,,,12279,12100,10991,12713,12665,11745,12100,,,,,,,,,,,,,,,,,,
1158,11132,12675,12539,10888,11053,10888,12665,12138,,10888,11775,12086,12711,12675,,,,,,,,,,,,,,,,,,
1159,13090,12711,,11775,12100,12617,,11775,11593,,,12389,,,,,,,,,,,,,,,,,,,,
1160,,11775,12617,12086,,12539,,,10882,13212,11132,13090,,,,,,,,,,,,,,,,,,,,
1161,,12539,11593,11098,12617,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,11053,,10888,11132,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,10888,11593,,11132,10888,13090,10888,12665,11053,13357,13090,10882,10888,12100,,,,,,,,,,,,,,,,,,
1164,11098,12539,,12138,12711,11098,,,11098,13357,11745,10888,10888,10991,,,,,,,,,,,,,,,,,,
1165,12675,12279,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,10991,13212,12675,,12539,11745,12665,12665,,10882,12100,10888,,,,,,,,,,,,,,,,,,,,
1167,,10888,12539,10888,13473,,11098,10991,12086,13357,10882,,12279,,,,,,,,,,,,,,,,,,,
1168,11775,11132,12713,12675,,,,10882,12389,,12539,12675,,12617,,,,,,,,,,,,,,,,,,
1169,11098,10882,,10888,10888,10888,,,11745,,12665,12713,13212,11132,,,,,,,,,,,,,,,,,,
1170,13357,12713,11745,,12713,11098,,,13473,,,,,,,,,,,,,,,,,,,,,,,
1171,12659,11132,,12617,13090,12665,11593,10888,10888,12675,,12711,,,,,,,,,,,,,,,,,,,,
1172,10991,,12279,10991,12665,,11745,12713,11745,11132,,12659,10888,11593,,,,,,,,,,,,,,,,,,
1173,13212,12100,12138,12138,10888,11593,11775,11593,,12279,10888,12279,12713,11775,,,,,,,,,,,,,,,,,,
1174,12659,,,12279,13090,12659,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,10991,,,10991,,13473,12711,13357,12389,,11745,10991,,,,,,,,,,,,,,,,,,,,
1176,13357,,13319,11775,13357,12138,,,,11745,13473,11593,10888,12713,,,,,,,,,,,,,,,,,,
1177,10888,12617,10888,11053,,13473,,13473,,10888,11745,,11132,12389,,,,,,,,,,,,,,,,,,
1178,13212,11745,,11132,,,12389,11775,12138,,12100,12711,12665,,,,,,,,,,,,,,,,,,,
1179,12659,13473,12138,,,11593,12539,,,13090,10888,,12279,13090,,,,,,,,,,,,,,,,,,
1180,,,,12279,11745,10882,11132,11745,12389,,12138,13357,13090,12711,,,,,,,,,,,,,,,,,,
1181,12675,11132,12100,12389,11775,12138,11775,,12100,,12539,10991,12279,11098,,,,,,,,,,,,,,,,,,
1182,,,11132,,12665,10888,11775,,13357,,12659,,13212,13473,,,,,,,,,,,,,,,,,,
